student_id,module_id,state
953,5279,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1975""}}"
954,4462,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1965""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
955,5275,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1989""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
956,2532,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1940""}}"
957,1383,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1983""}}"
958,4488,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1967""}}"
959,5289,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1959""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
960,4874,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1961""}}"
961,848,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1959""}}"
962,5297,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1954""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
963,5296,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1932""}}"
964,4064,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1975""}}"
965,3648,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
966,607,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1987""}}"
967,915,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1946""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
968,2057,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1955""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
969,5302,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
970,5217,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1953""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
971,3692,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
972,4730,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1958""}}"
973,5304,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
974,5306,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1978""}}"
975,4640,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1943""}}"
976,307,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1938""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
977,303,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1949""}}"
978,5301,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1965""}}"
979,4435,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1952""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
980,3022,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1948""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
981,1025,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1983""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
982,4008,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1975""}}"
983,5308,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
984,3558,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
985,788,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1950""}}"
986,5309,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
987,2658,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1989""}}"
988,5312,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1954""}}"
989,5315,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1979""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
990,1647,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1956""}}"
991,3050,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1955""}}"
992,5323,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1984""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
993,1142,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1990""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
994,3500,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1961""}}"
995,5276,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1965""}}"
996,5322,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1992""}}"
997,2155,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1947""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
998,2529,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1964""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
999,1510,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1967""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1000,698,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1975""}}"
1001,1409,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1987""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1002,2331,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1941""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1003,3636,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1004,3563,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1982""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1005,5329,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1967""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1006,5300,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1007,5327,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1008,3978,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1965""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1009,1670,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1964""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1010,3622,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1974""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1011,5324,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1955""}}"
1012,5334,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1987""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1013,3696,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1948""}}"
1014,5332,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1946""}}"
1015,5328,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1986""}}"
1016,5337,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1989""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1017,1912,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1966""}}"
1018,5335,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1979""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1019,1777,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1020,1717,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1974""}}"
1021,5339,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1972""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1022,4635,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1991""}, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}}"
1023,5232,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1955""}}"
1024,2516,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1981""}}"
1025,4372,i4x://TELUQ/TUL2/problem/464f8758b5c74dbfb3a20e3a54f99a37,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL2-problem-464f8758b5c74dbfb3a20e3a54f99a37_2_1"": ""1988""}}"
